latitude,longitude,elevation,utc_offset_seconds,timezone,timezone_abbreviation
38.600006,-9.0,84.0,0,Europe/London,GMT

time,temperature_2m (°C),relativehumidity_2m (%),surface_pressure (hPa),precipitation (mm),direct_radiation (W/m²),windspeed_10m (m/s),windgusts_10m (m/s)
2018-01-05T08:00,14.2,85,1007.8,2.30,0.0,7.71,14.70
2018-01-05T09:00,13.4,90,1007.4,2.70,0.0,4.95,12.60
2018-01-05T10:00,13.0,91,1006.5,1.40,0.0,2.05,10.20
2018-01-05T11:00,12.9,92,1006.3,0.80,3.0,2.26,7.30
2018-01-05T12:00,13.2,85,1005.2,1.00,5.0,3.99,6.40
2018-01-05T13:00,12.5,86,1003.9,1.10,1.0,5.03,6.80
2018-01-05T14:00,11.9,89,1003.0,1.60,8.0,6.05,7.40
2018-01-05T15:00,11.8,88,1002.7,1.50,2.0,6.24,9.20
2018-01-05T16:00,11.4,89,1002.4,1.40,0.0,6.32,10.30
2018-01-05T17:00,11.0,89,1002.2,1.10,0.0,6.24,10.30
2018-01-05T18:00,10.5,88,1001.6,0.60,0.0,5.30,9.90
2018-01-05T19:00,10.5,89,1001.2,0.30,0.0,4.70,8.40
2018-01-05T20:00,10.2,88,1001.0,0.50,0.0,5.01,8.00
2018-01-05T21:00,9.8,88,1000.9,0.20,0.0,5.69,8.80
2018-01-05T22:00,9.5,86,1000.7,0.20,0.0,5.79,10.10
2018-01-05T23:00,9.4,83,1000.0,0.00,0.0,5.53,10.10
2018-01-06T00:00,9.3,80,999.7,0.00,0.0,6.04,9.90
2018-01-06T01:00,9.0,79,999.4,0.00,0.0,6.86,10.80
2018-01-06T02:00,8.7,79,998.5,0.00,0.0,6.57,11.30
2018-01-06T03:00,8.5,80,998.0,0.00,0.0,6.58,10.60
2018-01-06T04:00,8.3,82,998.2,0.10,0.0,6.87,10.50
2018-01-06T05:00,8.0,82,997.4,0.20,0.0,6.53,10.70
2018-01-06T06:00,7.6,82,997.5,0.10,0.0,5.97,10.60
2018-01-06T07:00,7.4,86,997.5,0.00,0.0,5.34,10.00
2018-01-06T08:00,7.3,87,997.5,0.00,0.0,4.97,8.30
2018-01-06T09:00,7.7,85,997.6,0.00,36.0,4.97,7.90
2018-01-06T10:00,8.8,78,998.9,0.00,153.0,4.20,8.60
2018-01-06T11:00,9.8,70,999.0,0.00,271.0,4.73,9.80
2018-01-06T12:00,10.7,62,998.5,0.00,296.0,5.10,10.30
2018-01-06T13:00,11.1,57,997.9,0.00,283.0,5.56,10.60
2018-01-06T14:00,11.5,53,997.5,0.00,344.0,5.97,11.40
2018-01-06T15:00,11.4,52,997.9,0.00,219.0,6.36,12.40
2018-01-06T16:00,11.0,54,998.0,0.00,105.0,6.68,12.40
2018-01-06T17:00,10.3,59,998.2,0.00,32.0,6.53,11.90
2018-01-06T18:00,9.6,65,998.6,0.00,1.0,6.56,11.10
2018-01-06T19:00,8.9,70,999.0,0.00,0.0,6.87,11.00
2018-01-06T20:00,8.3,74,999.2,0.00,0.0,6.54,10.90
2018-01-06T21:00,8.0,76,999.4,0.00,0.0,6.14,10.80
2018-01-06T22:00,7.9,77,999.4,0.00,0.0,6.16,10.30
2018-01-06T23:00,7.9,77,999.0,0.00,0.0,6.32,10.10
2018-01-07T00:00,7.8,79,998.7,0.00,0.0,6.86,9.80
2018-01-07T01:00,7.9,78,998.3,0.00,0.0,7.21,10.10
2018-01-07T02:00,8.1,77,998.0,0.00,0.0,6.96,10.20
2018-01-07T03:00,8.1,76,997.6,0.00,0.0,6.46,10.50
2018-01-07T04:00,8.2,76,997.3,0.00,0.0,6.91,10.80
2018-01-07T05:00,8.1,76,996.7,0.00,0.0,7.47,11.00
2018-01-07T06:00,8.1,75,996.7,0.00,0.0,7.98,11.60
2018-01-07T07:00,8.3,73,996.8,0.00,0.0,8.27,13.30
2018-01-07T08:00,8.2,73,996.6,0.00,0.0,8.24,13.40
2018-01-07T09:00,8.5,73,997.2,0.00,36.0,7.96,13.50
2018-01-07T10:00,9.3,70,997.8,0.00,134.0,8.71,13.50
2018-01-07T11:00,10.1,66,997.7,0.00,269.0,9.83,15.00
2018-01-07T12:00,10.9,62,997.3,0.00,363.0,10.00,15.70
2018-01-07T13:00,11.3,59,996.8,0.00,360.0,9.91,16.10
2018-01-07T14:00,11.7,56,996.4,0.00,378.0,9.87,16.00
2018-01-07T15:00,11.9,55,996.5,0.00,274.0,9.70,15.90
2018-01-07T16:00,11.6,58,997.0,0.00,170.0,9.59,15.40
2018-01-07T17:00,10.9,63,997.4,0.00,61.0,8.70,14.70
2018-01-07T18:00,10.3,66,997.9,0.00,3.0,8.29,13.90
2018-01-07T19:00,10.1,69,998.5,0.00,0.0,7.89,13.20
2018-01-07T20:00,9.9,71,998.6,0.00,0.0,7.53,12.70
2018-01-07T21:00,9.6,72,998.7,0.00,0.0,7.32,11.80
2018-01-07T22:00,9.8,71,998.6,0.00,0.0,7.74,11.40
2018-01-07T23:00,9.9,70,998.7,0.00,0.0,7.74,12.00
2018-01-08T00:00,9.8,71,998.3,0.00,0.0,7.40,12.50
2018-01-08T01:00,9.5,76,998.0,0.20,0.0,6.96,12.30
2018-01-08T02:00,9.2,81,998.4,0.20,0.0,6.53,11.30
2018-01-08T03:00,9.0,83,999.3,0.10,0.0,5.85,10.60
2018-01-08T04:00,8.3,83,1000.1,0.00,0.0,5.28,9.60
2018-01-08T05:00,7.5,83,1000.6,0.00,0.0,5.12,8.50
2018-01-08T06:00,6.8,84,1001.1,0.00,0.0,5.09,7.90
2018-01-08T07:00,5.8,85,1003.0,0.00,0.0,4.81,8.50
2018-01-08T08:00,5.4,85,1003.8,0.00,0.0,4.76,8.10
2018-01-08T09:00,5.5,83,1004.7,0.00,34.0,4.91,8.40
2018-01-08T10:00,6.4,78,1005.5,0.00,160.0,5.02,8.80
2018-01-08T11:00,7.6,72,1005.8,0.00,289.0,4.54,8.90
2018-01-08T12:00,8.8,68,1005.9,0.00,381.0,3.16,8.40
2018-01-08T13:00,9.8,65,1006.0,0.00,422.0,1.33,6.80
2018-01-08T14:00,10.4,63,1005.7,0.00,406.0,0.63,4.70
2018-01-08T15:00,10.8,61,1005.9,0.00,335.0,1.12,3.90
2018-01-08T16:00,10.9,60,1005.8,0.00,222.0,1.25,4.00
2018-01-08T17:00,10.6,62,1006.8,0.00,88.0,1.35,3.90
2018-01-08T18:00,9.8,68,1007.4,0.00,5.0,1.35,3.70
2018-01-08T19:00,8.9,77,1008.1,0.00,0.0,0.64,2.50
2018-01-08T20:00,9.7,72,1008.9,0.00,0.0,0.71,1.80
2018-01-08T21:00,9.5,75,1008.9,0.00,0.0,1.24,2.20
2018-01-08T22:00,8.6,79,1009.1,0.00,0.0,2.85,3.80
2018-01-08T23:00,6.0,87,1008.7,0.00,0.0,3.98,4.60
2018-01-09T00:00,6.2,87,1008.8,0.00,0.0,4.41,5.20
2018-01-09T01:00,7.2,84,1008.7,0.00,0.0,5.10,6.30
2018-01-09T02:00,8.5,83,1008.2,0.00,0.0,5.62,7.40
2018-01-09T03:00,9.4,82,1008.0,0.00,0.0,6.04,8.70
2018-01-09T04:00,10.2,82,1008.0,0.00,0.0,6.14,9.00
2018-01-09T05:00,10.8,83,1007.2,0.00,0.0,6.10,8.70
2018-01-09T06:00,11.2,84,1007.0,0.20,0.0,5.79,8.50
2018-01-09T07:00,11.3,84,1007.0,1.20,0.0,5.73,9.50
2018-01-09T08:00,11.1,88,1006.9,2.10,0.0,6.02,9.70
2018-01-09T09:00,11.3,88,1006.7,2.30,0.0,6.96,10.80
2018-01-09T10:00,11.6,88,1007.0,2.50,0.0,7.43,11.90
2018-01-09T11:00,11.9,88,1007.0,2.50,2.0,8.01,12.80
2018-01-09T12:00,12.4,88,1006.7,1.60,25.0,8.02,13.40
2018-01-09T13:00,12.8,88,1005.7,0.40,1.0,8.31,13.40
2018-01-09T14:00,13.3,87,1004.8,0.30,5.0,7.51,13.70
2018-01-09T15:00,13.8,88,1004.7,0.30,11.0,5.66,12.50
2018-01-09T16:00,14.2,91,1005.1,0.20,22.0,3.71,10.10
2018-01-09T17:00,14.3,92,1006.0,0.00,27.0,6.66,8.80
2018-01-09T18:00,13.7,90,1007.2,0.00,2.0,7.79,10.90
2018-01-09T19:00,13.0,84,1008.4,0.00,0.0,6.66,12.50
2018-01-09T20:00,12.8,83,1009.2,0.00,0.0,5.47,10.90
2018-01-09T21:00,12.5,84,1009.8,0.00,0.0,4.46,8.80
2018-01-09T22:00,12.1,86,1010.8,0.00,0.0,4.39,7.10
2018-01-09T23:00,11.9,87,1011.1,0.00,0.0,4.57,6.70
2018-01-10T00:00,11.8,87,1011.5,0.00,0.0,4.71,6.70
2018-01-10T01:00,11.8,87,1011.6,0.00,0.0,4.44,6.40
2018-01-10T02:00,11.8,87,1011.3,0.00,0.0,4.30,5.80
2018-01-10T03:00,11.9,87,1012.0,0.00,0.0,4.44,6.70
2018-01-10T04:00,12.1,85,1011.9,0.00,0.0,4.52,7.10
2018-01-10T05:00,12.2,84,1012.1,0.00,0.0,4.43,6.80
2018-01-10T06:00,12.1,84,1012.5,0.00,0.0,4.52,6.70
2018-01-10T07:00,12.1,85,1012.9,0.00,0.0,4.62,7.60
2018-01-10T08:00,12.2,85,1013.5,0.00,0.0,4.94,8.60
2018-01-10T09:00,12.7,86,1014.0,0.00,20.0,5.28,9.90
2018-01-10T10:00,13.8,85,1014.6,0.00,92.0,5.80,9.80
2018-01-10T11:00,14.8,81,1014.7,0.00,163.0,6.65,12.30
2018-01-10T12:00,14.5,78,1014.7,1.00,161.0,9.04,15.00
2018-01-10T13:00,13.7,82,1014.5,0.60,83.0,9.52,16.00
2018-01-10T14:00,13.9,82,1014.1,0.00,29.0,8.01,15.20
2018-01-10T15:00,14.2,73,1015.2,0.00,187.0,8.30,13.30
2018-01-10T16:00,13.9,67,1016.1,0.00,172.0,8.35,13.10
2018-01-10T17:00,13.1,66,1016.9,0.00,49.0,7.47,12.40
2018-01-10T18:00,12.2,68,1017.8,0.00,5.0,6.76,11.10
2018-01-10T19:00,11.7,69,1018.6,0.00,0.0,6.28,10.70
2018-01-10T20:00,11.4,71,1019.1,0.00,0.0,5.78,9.80
2018-01-10T21:00,11.0,73,1019.4,0.00,0.0,5.00,9.00
2018-01-10T22:00,10.8,74,1019.9,0.00,0.0,5.24,7.90
2018-01-10T23:00,10.6,74,1020.4,0.00,0.0,5.30,7.40
2018-01-11T00:00,10.7,72,1020.4,0.00,0.0,5.77,8.10
2018-01-11T01:00,10.8,71,1020.3,0.00,0.0,6.13,8.70
2018-01-11T02:00,10.9,71,1020.2,0.00,0.0,6.41,8.90
2018-01-11T03:00,11.0,71,1020.2,0.00,0.0,6.48,8.90
2018-01-11T04:00,11.1,71,1020.1,0.00,0.0,6.25,9.50
2018-01-11T05:00,11.2,72,1019.6,0.00,0.0,5.92,9.40
2018-01-11T06:00,11.2,73,1019.5,0.00,0.0,6.06,9.10
2018-01-11T07:00,11.3,68,1019.7,0.00,0.0,5.99,9.60
2018-01-11T08:00,11.3,69,1020.2,0.00,0.0,6.36,9.80
2018-01-11T09:00,12.0,69,1020.5,0.00,30.0,6.52,10.40
2018-01-11T10:00,12.9,69,1021.5,0.00,84.0,5.76,10.50
2018-01-11T11:00,13.7,66,1021.8,0.00,177.0,7.21,11.50
2018-01-11T12:00,14.1,65,1021.5,0.00,183.0,6.79,11.70
2018-01-11T13:00,14.1,66,1020.8,0.00,164.0,6.15,11.40
2018-01-11T14:00,14.0,66,1020.6,0.00,175.0,6.58,11.00
2018-01-11T15:00,13.8,67,1020.3,0.00,145.0,5.66,10.30
2018-01-11T16:00,13.5,67,1020.2,0.00,145.0,4.70,8.30
2018-01-11T17:00,12.9,70,1020.3,0.00,66.0,3.54,6.40
2018-01-11T18:00,11.8,74,1020.7,0.00,4.0,2.92,4.50
2018-01-11T19:00,11.2,83,1021.2,0.00,0.0,2.61,4.80
2018-01-11T20:00,10.6,84,1021.3,0.00,0.0,2.21,4.30
2018-01-11T21:00,10.0,86,1021.6,0.00,0.0,2.06,4.00
2018-01-11T22:00,9.2,88,1021.6,0.00,0.0,0.58,3.80
2018-01-11T23:00,8.4,89,1021.5,0.00,0.0,0.82,3.50
2018-01-12T00:00,8.1,88,1020.9,0.00,0.0,1.56,3.40
2018-01-12T01:00,8.4,88,1020.5,0.00,0.0,1.77,3.10
2018-01-12T02:00,8.4,87,1020.0,0.00,0.0,2.14,2.80
2018-01-12T03:00,8.5,87,1019.5,0.00,0.0,2.22,2.90
2018-01-12T04:00,9.0,86,1019.4,0.00,0.0,2.28,2.90
2018-01-12T05:00,9.0,86,1018.6,0.00,0.0,2.34,3.00
2018-01-12T06:00,9.0,86,1018.2,0.00,0.0,2.55,3.20
2018-01-12T07:00,5.0,98,1018.1,0.00,0.0,2.26,4.50
2018-01-12T08:00,5.3,97,1018.5,0.00,0.0,2.62,4.30
2018-01-12T09:00,6.6,96,1018.6,0.00,11.0,2.97,5.00
2018-01-12T10:00,9.1,88,1019.3,0.00,43.0,2.91,5.40
2018-01-12T11:00,10.7,79,1019.2,0.00,130.0,3.39,5.80
2018-01-12T12:00,11.8,72,1018.6,0.00,192.0,3.91,6.50
2018-01-12T13:00,12.4,70,1017.9,0.00,105.0,4.39,7.10
2018-01-12T14:00,12.6,70,1016.6,0.00,80.0,4.37,7.40
2018-01-12T15:00,12.7,69,1016.2,0.00,78.0,4.47,7.50
2018-01-12T16:00,12.7,70,1015.5,0.00,55.0,4.63,7.60
2018-01-12T17:00,12.3,74,1015.3,0.00,2.0,4.33,7.40
2018-01-12T18:00,11.8,78,1015.1,0.00,0.0,4.31,6.50
2018-01-12T19:00,11.4,80,1014.8,0.00,0.0,4.42,7.10
2018-01-12T20:00,11.4,81,1014.5,0.00,0.0,4.52,7.30
2018-01-12T21:00,11.5,82,1013.8,0.00,0.0,4.85,8.00
2018-01-12T22:00,11.5,82,1013.9,0.00,0.0,5.43,8.10
2018-01-12T23:00,11.5,82,1013.2,0.00,0.0,5.56,8.40
2018-01-13T00:00,11.5,83,1012.4,0.00,0.0,5.69,8.60
2018-01-13T01:00,11.7,82,1011.8,0.30,0.0,5.81,9.40
2018-01-13T02:00,11.8,83,1010.7,0.60,0.0,6.07,9.70
2018-01-13T03:00,12.1,85,1009.9,1.20,0.0,6.74,10.50
2018-01-13T04:00,12.0,90,1009.3,2.10,0.0,7.98,11.50
2018-01-13T05:00,12.1,91,1008.6,3.10,0.0,5.96,11.70
2018-01-13T06:00,12.2,92,1008.8,2.00,0.0,6.26,10.90
2018-01-13T07:00,12.0,90,1009.2,0.20,0.0,6.92,11.50
2018-01-13T08:00,11.5,87,1010.3,0.00,0.0,6.65,11.60
2018-01-13T09:00,11.2,86,1011.4,0.00,31.0,6.72,10.80
2018-01-13T10:00,11.7,84,1012.5,0.10,122.0,5.73,11.00
2018-01-13T11:00,12.4,80,1012.9,0.00,187.0,5.30,10.70
2018-01-13T12:00,12.6,77,1013.0,1.10,218.0,5.99,12.00
2018-01-13T13:00,12.7,75,1012.8,0.00,317.0,6.40,12.30
2018-01-13T14:00,13.0,71,1012.3,0.00,289.0,6.32,11.10
2018-01-13T15:00,13.1,66,1012.4,0.00,310.0,7.04,11.70
2018-01-13T16:00,12.7,68,1012.6,0.00,185.0,6.91,12.00
2018-01-13T17:00,12.1,72,1012.8,0.00,78.0,5.95,11.40
2018-01-13T18:00,11.3,77,1013.0,0.00,6.0,5.51,9.70
2018-01-13T19:00,11.1,77,1013.4,0.00,0.0,5.79,9.10
2018-01-13T20:00,10.7,77,1013.8,0.00,0.0,5.99,10.00
2018-01-13T21:00,10.3,79,1013.8,0.10,0.0,5.24,9.80
2018-01-13T22:00,10.2,79,1014.0,0.00,0.0,4.61,8.70
2018-01-13T23:00,10.0,81,1014.0,0.00,0.0,4.83,7.90
2018-01-14T00:00,9.9,80,1013.6,0.00,0.0,4.94,7.90
2018-01-14T01:00,9.8,80,1013.4,0.00,0.0,4.88,7.70
2018-01-14T02:00,9.8,79,1013.1,0.00,0.0,5.02,8.00
2018-01-14T03:00,9.3,81,1013.3,0.10,0.0,5.25,8.50
2018-01-14T04:00,9.1,83,1013.3,0.00,0.0,4.33,8.50
2018-01-14T05:00,9.1,83,1012.8,0.00,0.0,4.80,7.70
2018-01-14T06:00,9.0,82,1013.3,0.10,0.0,5.83,8.30
2018-01-14T07:00,8.1,87,1013.3,0.00,0.0,5.22,9.50
2018-01-14T08:00,8.0,87,1013.7,0.00,0.0,4.94,8.40
2018-01-14T09:00,8.2,86,1013.9,0.00,31.0,5.06,8.10
2018-01-14T10:00,9.3,80,1014.6,0.00,130.0,4.32,8.50
2018-01-14T11:00,10.2,73,1014.8,0.00,162.0,4.34,9.60
2018-01-14T12:00,10.9,67,1014.2,0.00,186.0,4.74,10.10
2018-01-14T13:00,11.3,64,1013.5,0.00,189.0,5.49,10.30
2018-01-14T14:00,11.6,62,1013.0,0.10,203.0,6.16,10.60
2018-01-14T15:00,11.7,60,1012.8,0.00,161.0,6.36,11.00
2018-01-14T16:00,11.5,62,1013.0,0.00,52.0,6.27,11.00
2018-01-14T17:00,11.1,67,1013.1,0.00,55.0,5.65,10.10
2018-01-14T18:00,10.5,71,1013.7,0.00,6.0,4.90,8.70
2018-01-14T19:00,9.3,81,1014.1,0.00,0.0,4.32,7.70
2018-01-14T20:00,8.8,84,1014.5,0.00,0.0,3.82,6.60
2018-01-14T21:00,8.4,86,1014.9,0.00,0.0,3.50,5.80
2018-01-14T22:00,7.9,88,1015.9,0.00,0.0,3.08,5.50
2018-01-14T23:00,7.5,89,1016.5,0.00,0.0,3.40,5.60
2018-01-15T00:00,7.1,90,1016.8,0.00,0.0,3.47,5.60
2018-01-15T01:00,6.7,90,1016.7,0.00,0.0,3.24,5.60
2018-01-15T02:00,6.4,90,1016.9,0.00,0.0,3.28,5.20
2018-01-15T03:00,6.1,89,1017.0,0.00,0.0,3.47,4.90
2018-01-15T04:00,5.8,89,1017.4,0.00,0.0,3.26,4.80
2018-01-15T05:00,5.5,89,1017.7,0.00,0.0,3.26,4.70
2018-01-15T06:00,5.2,88,1018.0,0.00,0.0,3.12,4.80
2018-01-15T07:00,5.0,88,1018.9,0.00,0.0,3.22,5.60
2018-01-15T08:00,4.8,87,1019.5,0.00,0.0,3.19,5.20
2018-01-15T09:00,5.4,85,1020.8,0.00,41.0,3.31,5.20
2018-01-15T10:00,7.0,80,1021.3,0.00,167.0,2.55,5.40
2018-01-15T11:00,8.8,73,1021.4,0.00,299.0,2.40,5.50
2018-01-15T12:00,10.4,65,1021.6,0.00,396.0,2.68,5.50
2018-01-15T13:00,11.5,59,1021.4,0.00,440.0,2.94,5.50
2018-01-15T14:00,12.3,55,1020.9,0.00,414.0,3.00,6.30
2018-01-15T15:00,12.7,54,1020.9,0.00,320.0,3.54,7.20
2018-01-15T16:00,12.6,55,1021.1,0.00,239.0,3.86,7.70
2018-01-15T17:00,11.9,61,1021.6,0.00,100.0,3.21,7.50
2018-01-15T18:00,10.7,68,1022.0,0.00,9.0,2.70,6.30
2018-01-15T19:00,9.9,71,1022.6,0.00,0.0,3.00,5.10
2018-01-15T20:00,9.2,76,1022.9,0.00,0.0,2.90,5.20
2018-01-15T21:00,8.6,79,1023.1,0.00,0.0,2.80,4.90
2018-01-15T22:00,8.2,83,1023.8,0.00,0.0,2.62,4.60
2018-01-15T23:00,7.8,85,1024.3,0.00,0.0,2.24,4.50
2018-01-16T00:00,7.9,85,1024.0,0.00,0.0,1.71,4.10
2018-01-16T01:00,8.2,86,1023.8,0.00,0.0,1.61,3.50
2018-01-16T02:00,8.1,87,1023.4,0.00,0.0,1.25,3.40
2018-01-16T03:00,8.5,86,1022.9,0.00,0.0,1.28,3.00
2018-01-16T04:00,8.9,86,1023.0,0.00,0.0,1.06,2.80
2018-01-16T05:00,9.5,84,1022.9,0.00,0.0,1.02,2.80
2018-01-16T06:00,10.1,83,1022.6,0.00,0.0,1.36,3.00
2018-01-16T07:00,9.9,84,1023.0,0.00,0.0,1.39,2.60
2018-01-16T08:00,9.2,88,1023.3,0.00,0.0,1.42,2.60
2018-01-16T09:00,9.7,91,1023.8,0.00,7.0,1.64,2.80
2018-01-16T10:00,11.8,83,1024.1,0.00,12.0,1.53,3.00
2018-01-16T11:00,13.1,80,1024.1,0.00,43.0,1.93,3.20
2018-01-16T12:00,13.9,81,1023.5,0.00,50.0,2.40,3.80
2018-01-16T13:00,14.5,82,1023.3,0.00,56.0,2.92,4.80
2018-01-16T14:00,15.0,82,1022.4,0.10,50.0,3.24,5.70
2018-01-16T15:00,15.1,84,1022.0,0.00,16.0,2.84,6.20
2018-01-16T16:00,14.9,87,1021.8,0.00,9.0,2.83,6.00
2018-01-16T17:00,14.6,90,1021.9,0.00,3.0,3.22,6.20
2018-01-16T18:00,13.9,92,1022.0,0.00,1.0,3.67,6.70
2018-01-16T19:00,13.5,94,1021.9,0.00,0.0,3.76,5.90
2018-01-16T20:00,13.2,94,1022.1,0.00,0.0,4.18,6.50
2018-01-16T21:00,13.0,93,1022.2,0.00,0.0,4.75,7.30
2018-01-16T22:00,12.8,92,1022.1,0.00,0.0,4.31,8.00
2018-01-16T23:00,12.8,90,1022.5,0.00,0.0,4.51,8.60
2018-01-17T00:00,12.5,92,1021.9,0.00,0.0,5.00,9.00
2018-01-17T01:00,12.2,93,1021.9,0.00,0.0,5.20,9.00
2018-01-17T02:00,12.0,93,1020.9,0.00,0.0,5.30,9.00
2018-01-17T03:00,12.0,93,1020.5,0.00,0.0,5.50,9.40
2018-01-17T04:00,12.0,93,1020.4,0.00,0.0,5.90,10.20
2018-01-17T05:00,12.0,92,1020.1,0.00,0.0,6.60,11.00
2018-01-17T06:00,11.9,91,1020.0,0.00,0.0,6.93,11.10
2018-01-17T07:00,11.8,91,1020.3,0.00,0.0,6.58,11.20
2018-01-17T08:00,11.6,89,1020.2,0.00,0.0,6.40,10.70
2018-01-17T09:00,11.8,87,1020.6,0.00,33.0,6.61,10.70
2018-01-17T10:00,12.6,82,1020.7,0.00,150.0,5.38,11.00
2018-01-17T11:00,13.3,73,1020.7,0.00,255.0,6.43,12.80
2018-01-17T12:00,13.9,66,1020.3,0.00,358.0,7.13,13.00
2018-01-17T13:00,14.5,62,1019.4,0.00,424.0,7.43,13.20
2018-01-17T14:00,14.9,61,1018.5,0.00,433.0,7.32,13.10
2018-01-17T15:00,15.0,62,1017.9,0.00,361.0,7.50,13.00
2018-01-17T16:00,14.7,65,1017.7,0.00,244.0,7.80,12.90
2018-01-17T17:00,13.9,70,1017.5,0.00,106.0,8.01,12.50
2018-01-17T18:00,12.6,75,1017.5,0.00,10.0,8.04,12.00
2018-01-17T19:00,11.9,80,1017.5,0.00,0.0,8.08,13.00
2018-01-17T20:00,11.3,82,1017.6,0.00,0.0,7.79,12.80
2018-01-17T21:00,10.9,83,1017.7,0.00,0.0,7.71,12.50
2018-01-17T22:00,10.6,84,1017.6,0.00,0.0,6.82,12.20
2018-01-17T23:00,10.4,84,1017.5,0.00,0.0,6.65,11.80
2018-01-18T00:00,10.1,84,1017.2,0.00,0.0,6.45,11.30
2018-01-18T01:00,9.8,85,1016.9,0.00,0.0,6.24,10.50
2018-01-18T02:00,9.4,85,1016.4,0.00,0.0,5.88,9.70
2018-01-18T03:00,9.1,85,1015.7,0.00,0.0,5.91,9.10
2018-01-18T04:00,9.0,84,1015.6,0.00,0.0,5.98,9.30
2018-01-18T05:00,8.8,83,1015.1,0.00,0.0,5.98,9.40
2018-01-18T06:00,8.6,81,1014.8,0.00,0.0,5.82,9.40
2018-01-18T07:00,8.6,77,1015.5,0.00,0.0,5.72,9.20
2018-01-18T08:00,8.4,77,1015.7,0.00,0.0,5.52,8.90
2018-01-18T09:00,8.9,75,1016.2,0.00,43.0,5.37,8.70
2018-01-18T10:00,10.4,69,1016.6,0.00,169.0,5.39,8.50
2018-01-18T11:00,12.3,63,1016.7,0.00,300.0,5.48,8.40
2018-01-18T12:00,14.1,58,1016.2,0.00,395.0,5.60,8.40
2018-01-18T13:00,15.4,55,1015.2,0.00,440.0,5.75,9.10
2018-01-18T14:00,16.2,54,1014.4,0.00,425.0,6.05,10.20
2018-01-18T15:00,16.3,56,1013.8,0.00,361.0,6.32,11.00
2018-01-18T16:00,15.9,60,1013.6,0.00,245.0,6.40,11.10
2018-01-18T17:00,14.6,65,1013.8,0.00,111.0,6.80,11.10
2018-01-18T18:00,13.0,72,1014.3,0.00,11.0,7.20,11.70
2018-01-18T19:00,11.7,78,1014.7,0.00,0.0,7.50,11.90
2018-01-18T20:00,11.0,83,1014.6,0.00,0.0,7.50,12.00
2018-01-18T21:00,10.7,86,1015.1,0.00,0.0,7.60,12.30
2018-01-18T22:00,10.5,88,1015.0,0.00,0.0,7.71,12.50
2018-01-18T23:00,10.5,88,1015.2,0.00,0.0,7.90,12.60
2018-01-19T00:00,10.7,87,1014.9,0.00,0.0,8.30,12.90
2018-01-19T01:00,10.8,86,1014.3,0.00,0.0,8.51,13.20
2018-01-19T02:00,10.8,86,1013.7,0.00,0.0,8.63,13.50
2018-01-19T03:00,10.8,85,1013.5,0.00,0.0,8.63,13.80
2018-01-19T04:00,10.7,86,1013.7,0.00,0.0,8.51,14.20
2018-01-19T05:00,10.5,87,1013.8,0.00,0.0,8.40,14.10
2018-01-19T06:00,10.4,87,1014.2,0.00,0.0,8.30,13.90
2018-01-19T07:00,10.5,87,1014.3,0.00,0.0,8.21,13.50
2018-01-19T08:00,10.5,87,1014.9,0.00,0.0,7.82,13.00
2018-01-19T09:00,11.0,85,1015.7,0.00,37.0,7.93,12.60
2018-01-19T10:00,12.1,81,1015.9,0.00,151.0,7.32,12.70
2018-01-19T11:00,13.4,75,1016.4,0.00,285.0,7.64,13.40
2018-01-19T12:00,14.7,69,1016.3,0.00,392.0,7.47,13.30
2018-01-19T13:00,15.7,64,1016.0,0.00,443.0,7.05,12.70
2018-01-19T14:00,16.3,62,1015.8,0.00,426.0,6.90,12.30
2018-01-19T15:00,16.4,62,1015.9,0.00,359.0,7.12,12.60
2018-01-19T16:00,15.8,66,1016.3,0.00,243.0,6.84,12.40
2018-01-19T17:00,14.7,72,1017.0,0.00,113.0,6.42,11.80
2018-01-19T18:00,13.1,80,1017.4,0.00,12.0,6.32,11.30
2018-01-19T19:00,12.5,82,1018.6,0.00,0.0,7.13,11.10
2018-01-19T20:00,11.6,85,1019.1,0.00,0.0,7.42,12.00
2018-01-19T21:00,11.1,85,1019.5,0.00,0.0,6.60,11.90
2018-01-19T22:00,10.6,86,1020.0,0.00,0.0,5.21,10.80
2018-01-19T23:00,10.2,87,1020.3,0.00,0.0,5.00,9.40
2018-01-20T00:00,10.0,88,1020.7,0.00,0.0,5.41,9.80
2018-01-20T01:00,9.8,89,1020.5,0.00,0.0,5.30,9.80
2018-01-20T02:00,9.6,89,1020.3,0.00,0.0,5.10,9.00
2018-01-20T03:00,9.4,90,1020.4,0.00,0.0,4.91,8.40
2018-01-20T04:00,9.2,89,1020.5,0.00,0.0,4.40,8.20
2018-01-20T05:00,9.1,89,1020.4,0.00,0.0,4.40,7.70
2018-01-20T06:00,9.0,89,1020.9,0.00,0.0,4.60,7.70
2018-01-20T07:00,8.6,89,1021.4,0.00,0.0,4.40,7.40
2018-01-20T08:00,8.3,90,1022.0,0.00,0.0,4.30,7.20
2018-01-20T09:00,8.6,90,1022.7,0.00,44.0,4.22,7.00
2018-01-20T10:00,10.3,84,1023.3,0.00,169.0,2.98,6.70
2018-01-20T11:00,11.8,78,1023.2,0.00,305.0,2.42,6.30
2018-01-20T12:00,13.2,73,1023.4,0.00,397.0,3.06,6.10
2018-01-20T13:00,14.2,71,1023.3,0.00,416.0,4.14,6.70
